TweetId,Label,cleaned_text
306666297096290304,Politics,economic survey lower interest rates could provide additional fillip to investment activity for the industry and services sectors
298326566096752641,Politics,touring kutch gujarat plan on visiting kandla amp mundhra port amp reviewing bsnls operations the region is recovering post the earthquake
306434090410835970,Politics,what should we do with unsold fruits and vegetables heres one idea  video by europarltv 
260481725484900353,Politics,contribute  or more now to be automatically entered for a chance to join us on election night in boston 
258617477548867585,Politics,the choice is clear barackobamaus policies just havenut worked we need a new path to a real recovery 
306475491509030912,Politics,president obama our north star is a growing economy that creates good middleclass jobs jobsovercuts 
298846584945377280,Politics,working to counter online radicalization to violence in the united states 
295819200545566720,Politics,iindian culture amp culinary week  jan feb  at astana kazakhstan n 
281770236632510464,Politics,central bankus gold and foreign currency reserves grew to bn the reserve fund going up to bn
299148272482799616,Politics,ep proposes peaceful dialogue between kurds amp turkish army statements by eucouncil eucommission at pm cet 
277087512915238912,Politics,medvedev the debate on drunk driving fines continues its obvious that these offences should have severe penalties
300201123678138368,Politics,with fm chidambaram in south mumbai great speech on mofs plans to make stock markets more accountable to attract more retail investors
303021235124703232,Sports,dont ban captains for slow overrates it only devalues the next game says andrewffernando in rulesidchange agree 
304040509972836353,Sports,rosberg fastest on day  of f testing in barcelona 
306769931733708800,Politics,rt foreignoffice read about the somalia conf on  may in the uk including the conference aims why now amp how to join the deba 
294549114669117441,Sports,calling all stats buffs what is most telling in this ausopen tale of the tape between federer amp andymurray  atp
274445672705556480,Sports,warner isnt keen on the toilets at the waca hes having a slash out there
295526919460491264,Sports,globalmoha thank you
306444602532061184,Sports,andyjreedobe great to have you andy
304689036210085888,Sports,lovely ball from mata to oscar who turns to shoot quickly but is blocked cfc
274194634157215745,Politics,telephone conversation with president of azerbaijan ilham aliyev 
301507964957777921,Sports,want to know what goes on under the shell of an f car camscorner lifts the lid  ausgp
306791496705794050,Sports,peterjohnson hi peter  indeed the second meeting at which the name the football league was decided was in manchester
301971085782568960,Politics,food minister we propose to bring the food bill in the last week of the first part of the budget session
305719589382275073,Sports,rt capitalonecup hernandez picks out michu on the edge of the area hes given to much time and slots the ball into the corner   
284247119500566528,Politics,prime minister any changes in the education system must be clear to the public
305579524089839616,Sports,rt cricketicc cricket continues to dominate twitter this morning virat kohli msd henriques and india all trending worldwide at the 
277999059275485184,Politics,video in english press conference by the chief cabinet secretarydecember  amn
299351361240313858,Politics,on feb  pmabe held the meeting of the council on economic and fiscal policy at the prime ministers office 
258380616637239297,Politics,the choice is clear for the next  years barackobamas policies will drive up middleclass taxes produce fewer jobs 
297661318159294464,Politics,india africa essay competetion is now open 
253495055011180545,Politics,the middle class has been crushed in the barackobama economy we cantaffordmore 
305611114065059840,Sports,indvaus  up for india with a huge six off lyon india  lead by 
305629611704860673,Sports,st test  n lyon to ms dhoni  runs  indvaus  bcci
266825970642731008,Politics,arkady bakhin has been appointed first deputy defence minister oleg ostapenko has been appointed deputy defence minister
300982532927799296,Politics,rt akbarmea parliamentary consultative committee on external affairs to meet in rajgir nalanda on  feb to focus on indias cultur 
306728579440467968,Sports,a great innings from bell with  in englands day  total of  in the queenstown warm up match nzveng 
301196412874534912,Sports,rt tennisaustralia wanted webdigital assistant to work in ta digital team  applications close  february
304110118948188160,Sports,alonso i share felipes opinion that f on another planet compared to  we began w st day of testing lst year 
292151283215917056,Sports,djokernole beats stepanek    to reach the second week of the australianopen for a seventh year in a row atp tennis ausopen
304293460964433921,Politics,fact  of americans and  of nra members support universal background checks for gun sales 
274444237909676033,Sports,rt aftergrogblog ill trade our tattooed fast bowler for your tattooed fast bowler ausvsa
305832039184207872,Politics,happy oscars night 
306088063413661696,Politics,rt bisgovuk pose nigelshadbolt your questions on midata in advance of a twitter qampa this wednesday from pm using askmidata 
304067168776122368,Sports,good news for nz fans  ross taylor is back among the runs  in  overs comms 
301459228793651201,Sports,rt jessehogan did you used to think bigbashleague an outthere name for aus domestic t comp saf just launched its ram slam ht 
304350125105508354,Politics,nancylindborg  syrian government must stop obstructing delivery of humanitarian assistanceud  syriaaid nytimes
297231215017197568,Politics,india is video challenge competition is still on rush in your entries and see what you can win 
305896332206436353,Sports,australias ordeal is over pattinson has five wickets ms dhoni nicks a bouncer behind after  visceral runs indvaus
306246939891093504,Politics,weve just arrived at the assammanipur border bcim 
274808843593207808,Sports,cracking catch by lyon in the deep to snag smith for  the amazed look on his face when it stuck was priceless ausvrsa cricket
293364818860179456,Politics,getting around town on inauguration daynvisitors to the national mall today will find plenty of signage pointu 
264456498908897280,Politics,this election is about delivering real change to americans who need it 
304720110004867072,Sports,after the game rossturnbull has just met a hero of his former newcastle keeper pavel srnicek hes over the moon cfc
303300990310948865,Sports,in final sapopentennis match milosraonic beats tommyhaas   for third straight san jose crown and a  event record atp tennis
301445927401562112,Politics,our journey moves forward and our future remains hopeful and the state of our union will always be strong  sotu
298395076852326400,Politics,rt hmtreasury read the chancellors speech of the reform of banking in full  bankingreform
306655099307053056,Sports,cricketaakash well the scenery is quite distracting
300930452447973377,Sports,rt npowerhq were live at broadstone middle school for the npower footballleague girlscup stephhoughton coaching again  
300943442882736128,Politics,literature in different regional languages very popular at jaipur literature festival reflecting indias rich diversity 
301100396645064704,Sports,gonzosintuiter aww thanks and hello to everyone in chile 
305193894205878272,Sports,about six minutes left before lunch australia  from  overs indvaus
306422399744749568,Politics,brownbrumby tariqueanwer i dont even know what this is about
304504757324759040,Sports,tendulkar dravid laxman kumble kapil gavaskar vengsarkar ganguly sehwag and harbhajan tests 
279603974313750528,Politics,thank you for continuing to share nelsonmandelas legacy through your tweets rts ffs amp follows socialjustice democracy
301662943693643776,Politics,dmitry medvedev stepbystep action plan to establish an international financial centre in russia to be approved soon
305017034486452224,Politics,rt ofa worth a read and a rt the latimes on the national day of action to reduce gun violence  wedemandavote
292823849404354560,Sports,keinishikori took time out to make some sushi yesterday ausopen atp tennis 
306094597048766465,Politics,fact if congress doesnt act by friday automatic spending cuts will threaten more than  teacher and school staff jobs jobsnotcuts
305799203391676416,Sports,congrats to jimmiejohnson on his nd daytona win
40029731130839040,Sports,was a risky but genius move to include ryan ten doeschate in my fantasy team i will say
257510060018761728,Politics,we canut keep spending money we donut have we need serious leadership to fix these problems 
34145786132434944,Sports,rt studit  you ch ausveng lt nice succinct way of putting it
282181288272723968,Politics,president we seek the establishment of a democratic regime in syria and do not want to see chaos there
305576548654776321,Sports,virat kohli has just reached his fourth test century india is  testcricket
266032196442267649,Politics,president obama headquarters now live on ch  gov romney headquarters live on ch 
305638288016941059,Sports,indvaus  for ms dhoni amazing knock  balls faced india  lead by 
306027908122689537,Sports,kevsum exactly
306781259059838976,Sports,just on goals  a quick break from our fl stats to remind you to watch amp vote for the best goals from  here 
298754436862443520,Sports,rt officialnffc nffc amp alex mcleish part company 
294484780739870720,Politics,a very lively evening of fusion of indian and african music at india adda davos 
300969163533459456,Politics,rt realindiais the indiais global video challenge  has been reopened up to march   indiandiplomacy shashitharoor shekh 
292574376610627584,Sports,federer sees off aussie tomic challenge    to reach australianopen th rd atp tennis
305635068498542592,Sports,st test  d warner to ms dhoni  runs  indvaus  bcci
303573727432568832,Sports,football league statement re portsmouth  as stated after its most recent meeting
304774033449299970,Sports,rt espncbb and overtime uconn overcame a  minute drought to tie it up with cincy will arkansasgeorgia follow in their footsteps 
303400942836006913,Sports,rt sthalekar well it is official time to close a door to a period of my life that has been an honour and a privilege excited by th 
306141169480511488,Sports,listen to an upbeat roscohutchins talk about his battle with cancer on tennispodcast  atp
305872759441985536,Sports,aaronfinch falls for  caught by ballance at long on tdpaine and johnhastings at the crease  in the th ausavengl
296588126015586305,Politics,mtgt dfiduk uk doubles funding for syria refugee crisis  unocha
300251136567435264,Politics,russian parents congress education issues juvenile justice and adoptions 
291870539704840193,Politics,prime minister the most successful teachers will receive  rouble bonuses the total fund amounting to  mln in 
305918292168695809,Politics,rraina  come sir you must express your opinion
266001056331362304,Politics,oh sec of state presser  now on ns ch 
303491794136612864,Sports,world tennis news  vika beats serena williams for doha crown   
304630982043123712,Sports,you know itus your night when shots like this fall gt 
303111323590475776,Sports,the only india match where tickets remain on sale for the ct is for the game against south africa 
306828359411838976,Sports,for the  olympics wouldnt bet against it rt shahenhansotia espncricinfo you reckon sachin will be still around
306260448053964802,Sports,elijah johnson could run for mayor in lawrence and would win easily
304939089843601409,Politics,find out what meps are on our twitter in our handy list 
306337838759297024,Politics,rt alzheimerssoc  of people living in care homes have dementia or severe memory problems amp less than  have good quality of l 
303173115213668352,Sports,what was your favourite moment of the wwc cricket
305918471278039040,Politics,titusjudah yeah not bad but not great either
305185620811198465,Sports,tough chance for pujara at silly point but it is catches like these that can turn a match around
305375478158606336,Politics,aalav i do understand and shashitharoor speaks of the pandits in the show
300515820218507264,Sports,gbfedcup robson wins the first set in  minutes 
302496094158475264,Politics,rt if you agree its time for congress to work with the president and ensure that hard work leads to a decent living for every american
306479902134259712,Sports,we have live text as everton host oldham in their facup replay amp barcelona and real madrid clash in the copa del rey 
302421228214419456,Sports,hes going to break a lot the records and have all the numbers  dwyanewade on kingjames gt 
300499638287466496,Politics,woken up by traffic noise what can the eu do about it check the europarllibrary briefing 
296764977325420544,Sports,sexybola thanks 
306336822093565953,Sports,good morning all rafa benitez will host a press conference this afternoon as we turn to middlesbrough amp the fa cup tomorrow evening cfc
286857066079985666,Politics,vladimir putin and krasnodar territory governor alexander tkachev antkachev visit the krasnaya polyana ski resort 
292626533783306240,Sports,watch heatbbl celebrate their bbl victory  bigfinals
301004756887957504,Sports,stevvy hi craig  yes they do
301989983294717952,Sports,craigbfctillyer hi craig  the winners are announced tomorrow morning
306789760159072256,Sports,fl a photo from our archive of one of the original football league grounds burnleyofficials turf moor in  
303939819309002752,Politics,sloveniaus aleu zalar is helping to make court procedures around the world simple and affordable  usembassyslo
306351903548264449,Sports,barker wants more of the same 
305251992073273344,Politics,abhighosh thanks for watching 
306517262494478336,Sports, scores new zealand xi vs england  
304343839747997696,Sports,rt jptrophy if youre a crewe alexandra or southend united fan let us know how excited you are about a trip to wembley jpt
305950641409388545,Politics,missshwe 
306532487100760066,Sports,your second chance to catch a roundup of the days sports news in sportsday starting now  bbsportsday
306288188698288128,Politics,urbanyogie dont handle management end sir
291467156032483328,Sports,rt mattslade scorchersbbl debutante wicketkeeper mike hussey chats to the foxcricket boys bigfinals 
306443096487497728,Politics,the sexual harassment of women at workplace prevention prohibition and redressal bill  was passed by lok sabha on rd sept u
301939705396727808,Politics, february  nelsonmandela addresses the international press institute congress in cape town 
279108733676699648,Politics, december  nelsonmandela is driven before dawn from prison to meet president fw de klerk in his office in cape town
306742923066744832,Sports,have you downloaded the bbcsport app if not heres how on itunes  or for android users 
304060654761934850,Sports,rt dimeupdate netsbucks heading to overtime  thanks to the clutch play of joe johnson
300521566981201920,Sports,gbfedcup robson holds for 
265967509474271232,Politics,lights atop the empire state building will be showing you whous winning the  presidential election live as the results come in potu
303787372687015936,Politics,mt numberpress pm amp pm singh in delhi pm future of our two countries should be inextricably linked pmindia 
306674919700320256,Sports,trivia time it is time for you to guess which cricket ground we are describing using whereami
299157489453264896,Politics,ep adopts eu fisheries reform by ulrikerodust  yes  no  abstention via epfisheries 
301735305805959168,Sports,rt livemint the decision to exclude wrestling from the  olympics shocked athletes now a fightback is brewing 
303886022796779521,Politics,gpphils says that governments must take an active role in supporting initiatives as has been done in nepal keepwhatureap
268725641598365697,Politics,vladimir putin has met with former president of france nicolas sarkozy 
284197623567638528,Politics,nothing can be as valuable as being part amp parcel of the history of a country nelsonmandela
289424076924153856,Politics,vice president biden meets with groups to discuss violence prevention 
306068463552704512,Sports,sammycrosso what position did you come d
269698045728391168,Politics,telephone conversation with prime minister of turkey recep tayyip erdogan 
299387430199521282,Politics,video in english press conference by chief cabinet secretary suga february  amn
305260911814389760,Sports,rt wacacricket and stumps have been called wa six runs short of victory crickettas two wickets short agar no burtcockley no 
301553796818034688,Politics,a thirsty marco rubio takes a water breakmidspeech sotu
303736998366150656,Sports,mickteych heres a video of federer practicing for u  a little late this yr but hope u can join us in  
304417292232568832,Sports,we have a real treat for pakistan fans on this weekus icc cricket  there is an interview with saeed ajmal
301345777572257792,Sports,the easportsdugout is heading to adams park tonight to give wwfcofficial amp officialbantams fans the chance to show their fifa skills
304561376045707264,Sports,well done to heatherwatson who defeats hlavackova in memphis    world no voegele next in the quarterfinals
305722610195521536,Sports,heres some reaction from the managers after todays game at man city  cfc
300172186394710016,Politics,ernest moniz under consideration to be us energy secretary recently made the case for nuclear power 
303806324238585856,Politics,climate change discussion with chedegaardeu in development committee at am cet 
295529737453977601,Sports,djokovic on ausopen its a fantastic success the work theyve done for players is fantastic striving to be the best
249271382171586561,Politics,barackobama promised to solve the housing crisis but hes failed to make an impact amp homeowners are still struggling
302413386388492288,Politics,rt ghoshworld moqtada alsadrs back with a new message will iraqis buy it 
304174245238435840,Politics,battle for seats which countries will have to give up meps in  article 
303812368150982658,Politics,telephone conversation with prime minister of bulgaria boyko borisov 
288677844215791616,Politics,regardless industry better smell the coffee ettelecom bioinitiative report  based on flawed procedure coai 
302214202238566400,Sports,liquidsteele well see you soon
29712605710909441,Sports,if anyone is in sydney ahead of the odi tomorrow one half of followtheashes runs the quiz tonight at the hampshire hotel camperdown
303580514311344128,Sports,thank you for all your comments on the wwc it was great to see womenus cricket trending in different countries during the event
291821226064740352,Politics,you canut avoid having people who are negative who have not caught the spiritnof cooperation nelsonmandela
305862960910315520,Sports,aaronfinch takes  off kerrigans th over to race to  he and acvoges are really putting the pressure on eng lions 
292564565055655936,Sports,crack pomersbach hits his frist boundary hard through point  bbl bigfinals
306821672672063488,Politics,photo hereus a sneak peek into the off roading we did on our way to imphal yesterday stay tuned for more 
306264677409767424,Sports,st test over   runs c pujara  v sehwag  ind  indvaus  bcci
304435399865024512,Sports,jerry buss was a legend not only in basketball but in all of sports the doctor will be missed
301368044280745984,Politics,thursday is valentine tell us about the most romantic places in europe share it with loveeurope amp add a pic
22822305159712768,Sports,bumpball we saw how well technology worked with the bell dismissal
292574424320847872,Sports,noball four mixed bag by behrendorff produces a beamer which is hit for four by burns   bbl bigfinals
304009888898629632,Politics,photo gallery behind the scenes in january   the white house photo office just released a set of behind th 
300217617887674368,Sports,gbfedcup heatherwatson said im really pleased i played better today especially mentally i got off to a good start and even when she
305934229794066432,Politics,photo the convoy is getting nothing less than a uheroic welcomeu in assam ugulp in throatu moment for 
306512953555955712,Sports,rt tmsproducer here is kevinhowellsbbc in action in queenstown as england play their test warmup game bbccricket 
305823255929958402,Sports,rt espnnfl nfloscars  best director  nflcolts coaches chuck pagano and bruce arians chuckstrong gt 
305378105353195520,Politics,sumapramod 
306828361651593216,Sports,rt markpougatch repeat of the  final on bbclive tonight boro v chelsea craig burley amp craig hignett with us commentary  h 
22868710289047552,Sports,in an ironic comment about the state of our cricket team im wearing an australia a shirt circa  ashes
305282176780492801,Sports,what was your favourite moment of the second day of the first test match between india and australia testcricket
305148957082923009,Sports,muggy morning in chennai forecast is for  per cent humidity which will test the fitness of players
298732247488540672,Politics, hollande at ep we must reason with those who want to make swingeing cuts to the eu budget beyond what we think is reasonable mff euco
284247819164991488,Politics,medvedev the funding for the space industry in  will amount to  tln roubles including extrabudgetary sources
268224388334223360,Politics,on nov th pm noda attended a meeting of the budget committee of the house of representativesn
24140804914,Sports,west brom vs spurs west ham vs chelsea wigan vs sunderland
300227885250273280,Sports,gbfedcup hungary get the first break of the final set for 
32645685748703233,Sports,so wait thorpey just announced he was coming back i thought he was coming out neither would have been a surprise
306075312297488384,Sports,rt downtownbrown espn bestsupportingathlete spacejam mj and bugs bunny playing monsters handsdown the best
301099251038031872,Politics,rt fabooks what communism and fascism had in commonand why it matters for todays defenders of liberalism 
301015529299275777,Sports,sreemoytalukdar hmmm not everything should be revealed
304977921469206528,Sports,bail notwithstanding resurrection of brand oscar pistorious seems very very difficult
274446778689024000,Sports,shitty way for watto to get out that and no ponting for the crowd lyon in lbw by drs review if youre not watching ausvrsa
305940091849822208,Sports,st test over   run d warner  e cowan  aus  indvaus  bcci
295511727481692160,Sports,murray id like to thank the whole crowd such a great atmosphere to play in youre extremely fair ausopen
300951171743494145,Politics,everybody might need it someday support support emergency call  on day sos 
306084648491053056,Politics,your constituents want you for your opinions your philosophy for you subjectivity  the contender
29072229287333888,Sports,well that was all a bit crap no initiative taken no big shots few boundaries not one six and a lazy run out suns out though
305941778807259136,Sports,st test over   runs e cowan  d warner  aus  indvaus  bcci
264109307514204160,Politics,after four years of barackobamaus broken promises coloradans are ready for real change 
291460982910377984,Sports,rt starsbbl final xi wright hodge handscomb wk white faulkner c keath quiney hastings mascarenhas bird warne  th man 
306090019880329217,Sports,dopefloat well none of the guys picked any of the womens team
305959147411746816,Sports,st test over   run m clarke  m henriques  aus  indvaus  bcci
306481132000665600,Politics,rt usaidgh usaidgh hiv prev prog strike balance btwn biomedical amp behavior change re theiom report  pep 
306707972401291265,Sports, overs gone and we have a game on our hands at the mcg vic  requiring  more to win live blog  ryobiodc
298781568787439616,Sports,rt sufctweets game off groundsman glenn nortcliffe crawley boss richie barker amp local referee anthony tankard on the pitch h 
248816546300968960,Politics,i am running for president to get us creating wealth again u not to redistribute it
300537406828994560,Sports,gbfedcup judmoo in a change of ends pep talk with heatherwatson team gb are chanting lets go heather 
305170863559417856,Sports,mccullum clubs three more sixes before holing out to deep midwicket off swann nz are all out for  with their captain making  nzveng
283526576543502337,Politics,launch of the second stage of the eastern siberiaupacific ocean pipeline 
303758147439439872,Sports,rory kleinveldt will replace the injured morne morkel in south africaus team for the rd test v pakistan kyle abbott will provide cover
293383725826338816,Politics,pm algeria statement i will use our chairmanship of g this year to make sure issue of terrorism amp how to respond to it is top of agenda
304437377923964928,Sports,rt jadande jerry buss suite is empty with an illuminated chair in the middle
304204431753371648,Politics,sbi opens nd china branch to tap flourishing bilateral trade  via zeenews
300449588412821504,Sports,selection day as mentioned few days ago my big pick for tests v aus would be jaffer also bhajji to lend a weak attack experience
306230293252161537,Sports,it is  days to go until the start of ct did you know alistair campbell scored the first  in the eventus history v nz in 
306577897823563777,Sports,rt espncbb another  on the ropes standard week in the awesome world of college basketball iuvsminn
299083827467411457,Politics,video in english press conference by chief cabinet secretary suga february  pm
301672243610656768,Politics,medvedev the information we provide on banking activity investment funds and insurance companies must conform to international standards
303391196351447040,Sports,the cricketicc has named the wwc team of the tournament check it out at  cricket
306782628638519296,Sports,hampshire enjoy rise in memberships 
303558020464508928,Sports,graeme smith believes vernon philander is a workinprogress he has nine fors in  tests average  
259690003116998656,Politics,from the debt rising even higher to obamacare being here to stay itus clear that we canut afford four more years 
301541158402809856,Politics,we will defeat the core of alqaeda sotu
305692677297565696,Sports,hazard crosses and zabaleta heads the ball out for a corner cfc
304225265498865664,Politics,rt pmoindia pm it is my sincere hope that all parties will join hands to find productive constructive solutions to challenges facing 
304215599649812481,Politics,deal on stronger economic governance by ep amp euie will boost eu armour against crises says martinschulz  pack
306496648920571904,Politics,genderstereotyping  how do we prevent people being pigeonholed based on their gender more by europarllibrary 
257895464131776512,Politics,barackobama hasnt just failed to control our mounting debt u heus accelerated it at an unprecedented pace 
299318425698848768,Politics,keep up to date on president obamas immigration proposal  last week the president traveled to nevada to redoub 
291514220468662273,Sports,four to end the over by marsh after  scorchersbbl need  off  bbl bigfinals
302145306882109441,Sports,sukainaali i do
266016077568438272,Politics,cnn projects obama wins state of new hampshire u graphic potu
305543434490490882,Sports,australia spinner nathan lyon is trending worldwide after taking the wicket of sachin tendulkar testcricket
301516739114590208,Politics,ucif you work hard and meet your responsibilities you can get ahead no matter where you come from what you look like or who you loveud
306467235667525632,Politics,dmitry medvedev has visited the central institute of aviation motor development in lytkarino 
306628565808607232,Politics,rt annetteheuser why a transatlantic trade and investment partnership will become reality this time tysonbarker foreignaffairs http 
302784399697661952,Politics,the real reason north korea tested a nuclear weapon this week 
306829818396307457,Sports,gallery paris in the grip of david beckhammania or le spice boy as the french media have dubbed him  bbcfootball
303170830844706816,Sports,what a stunning catch by lisa sthalekar to secure victory for australia wwc
305711137599668225,Sports,benitez frank lampard took a good penalty but it was a good save so it is credit to joe hart cfc
306533020318445568,Sports,for the latest on englands first test warmup against a new zealand xi follow tmsproducer bbccricket
306452785367506944,Sports,rt espnnfl blazingspeed  cal db steve williams unoffiical  forty  chrisjohnson you watching  nflcombine
292558788425302017,Sports,six from the first over alfonso thomas the leading wickettaker for scorchersbbl takes the second over bbl bigfinals
295523160147755009,Sports,krlozteven thanks for following
270487221574979584,Politics,video in english press conference by chief cabinet secretary fujimura november  amn
302486870384836608,Politics,heres an interactive route map of the bcim car rally kolkata to kunming china  countries kms  days 
281052805765156865,Politics,vladimir putin has taken part in the eighth allrussian congress of judges 
292588427180924928,Sports,out roach gets stoinis with a fast short ball caught well down at third man early strike for heatbbl out for   bbl bigfinals
304843068966838272,Politics,shammybaweja yes did a show on this last week with a young boy picked up on false charges in hyderabad ironically
296982213608742912,Politics,medvedev the total funding of staterun research foundations should reach  billion roubles by 
305901060155924480,Sports,rt foxcricket stat its the th time india have passed  in an innings against australia in a test match indvaus
268698704402345984,Politics,the president holds a news conference at p et well wrap the details in live shots from dc p et call the live desk or book online
302033959804604416,Politics,prime minister subsidised air travel programme for russians will be continued
306783405985644545,Sports,rangers defender ross perrys season could be over after a scan revealed he has torn his hamstring  bbcfootball
306779988093448192,Sports,petertwin rochdale  but its close only a handful of games in it
306414028492779520,Sports,benitez reports that gary cahill has a virus and cesar azpilicueta has discomfort in his leg they cant play against middlesbrough cfc
293074874765819904,Politics,its estimated that the crowd on the national mall for presidents obamas second inauguration monday will beu 
304703188626464768,Sports,plenty of encouragement from a lively crowd here at the bridge cfc
305774494184771584,Sports,federer believes he can regain no  its definitely realistic if im playing great do you agree  atp tennis
305278749375619072,Politics,contrast post  criticism of tv for interviewing relatives who wanted to talk no such comment for hyderabad class defined prism
306534500245057537,Sports,watch tuesday highlights from ddftennis including djokernole delpotrojuan and tsonga  atp
305596316497629185,Sports,out pattinson has his fourth coming around the wicket jadeja shoulders arms and is castled out for   indvaus
305524950557659136,Sports,rt blackcaps i posted  photos on facebook in the album blackcaps squad for the first anz test in dunedin 
306224770796634112,Sports,rt espnnumbers no  marquette upsets no  syracuse  behind a nearly perfect shooting night for davante gardner  fg  
278163784827277312,Politics,vladimir putin has met with his authorized representatives who supported him during the election campaign 
299861538431442944,Politics,vladimir putin presented presidential awards for research and innovation to young researchers 
306801328229863424,Politics,rt endtraffick new un report  humantrafficking in  countries majority of victims are women 
273304502688440320,Politics,video in english press conference by chief cabinet secretary fujimura november  amn
304531831498342400,Politics,rt refugees challenge for agencies is to turn this piece of jordan desert asap into a refugee camp for  andharper  
298893747700236289,Sports,fantastic crowd at the ricoh arena  the highest ever in the jptrophy outside the final rt coventrycity att   jpt record pusb
288412252502122496,Politics,a wholeofgovernment commitment to inclusive entrepreneurial growth 
304867935535648768,Politics,chief guests address by ms mamta banerjee honble cm of west bengal india at the bcim car rally flag off 
303985580285509634,Politics,live webchat with lincoln scholar amp civil war era expert haroldholzer feb at estutc usembislamabad conx
301731392134467586,Politics,zoom in out up and down  see the ep like youve never seen it before with our virtual tour  ep
305277122430242816,Sports,rt capitalonecup the tunnel doors through which the teams will emerge for more behind the scenes photos see  h 
303871880086040577,Politics,live posthaverst loss event on finding new solutions to help sustain amp enhance food production  keepwhatureap conx
306763487563100161,Sports,cricket backed for olympics 
293999452463693824,Politics,pm democratic consent for the eu in britain is now wafer thin euspeech
306702467633127424,Politics,cea have to reduce cost of doing business
304715940019445762,Sports,inject ausgp race day w extra dose of adrenaline the potbelleez playing legends lane stage from pm march  
306294988608765952,Sports,rt ashwinravi special win this  thank you chepauk 
304140849292390401,Politics,we have uploaded video footage of the bree primary u football team meeting nelsonmandela to youtube 
304388328092991488,Sports,rt chelscanlan nitro circus ausgp cantwaitforausgp 
306723351592849408,Sports,everestcricket i bet it swings around a bit at that altitude
296207943404249088,Politics,bell labs was set up by alexander graham bell amp has since received  nobel prizes for innovations in telecommunication amp computer sciences
293557816478797824,Politics,how did inauguration day play out on social media karincaifacnn looks at the trends and stats pymo
289274940551749635,Politics,english translation of the new years press conference by prime minister shinzo abe on january  n
291474126269456384,Sports,another four to white loose ball by behrendorff put away down to fine leg after four  bbl bigfinals
306326039808860160,Politics,railway budget  rpf vacancies being reserved for women
305009058279219200,Politics,book of the day why the scope of chinas foreign investment is actually pretty small 
294443054658633728,Politics,dmitry medvedev has met with prime minister of the netherlands mark rutte davos wef 
292573039697199104,Sports,one run off the th over hogg showing hes still got it   bbl bigfinals
278975004387987456,Politics,new report shows volunteering and civic involvement at fiveyear high 
306104148997320704,Sports,you generally dont see goalies scoring enter this handball goalie gt 
306411255881687040,Sports,rafael benitez is soon to speak to media ahead of tomorrows fa cup game live stream here  cfc
25159339446636544,Sports,wow a fantastic finish in the t still dislike the game though
288576955404677120,Politics,met ministers from odisha ap maha amp officers of coastal states navy cg at msdc agreed on critical maritime issues 
305606710989561856,Sports,this is the nd time both captains have got s in an indvaus test the last time was also in chennai and that test was a tie
301523247827148800,Politics,president obama the time has come to pass comprehensive immigrationreform
303036052636057600,Sports,rt mstarc big good luck to the southernstars in the world cup final today go well girls wwc cmonaussie
301694729572188160,Politics,aligharib while were on the subject 
294707576753508353,Politics,we should be tolerant of one anotherus views amp as leaders work towards unitingnour nation nelsonmandela
34200852172513280,Sports,go on tail wag like a good little doggy
281396737921392640,Politics,with mumbai student leaders amp honble vp of india dr ansari in parliament today this is our th such visit  
300531831701377024,Sports,gbfedcup bulgaria holds for 
304272710173872128,Sports,drummy we have two under s starting in a massive game and we have george saville and todd kane back cfc
303055957712314368,Sports,new zealand need  off  balls its brendon mccullum v england at the moment  nzveng
304011286776274946,Politics,rt fabooks featured in the new issue reviews of books on the israeli military  and lord castlereagh  
306765676775895040,Sports,aegon gb proseries cardiff results findelhawkins bt pauffley   nielsen bt rosenzweig   burton bt marsalek   
281649001818910720,Politics, december  nelsonmandela hands over the reins of the anc to thabo mbeki
300585211211694080,Sports,video a special message for our twitter followers by the aegon gb fedcup team  twittersports
258597059375034370,Politics,barackobamas policies arent working for women women cant afford four more years like the last four years 
268802223516037122,Politics,emily schmidt is live tonight following the presidents press conference book a liveshot ppet
304885648349859840,Sports,cricketrt the only cricket fan page not sure about that
303786291009572865,Sports,iwishicouldmeet is trending worldwide which current cricketer male or female would you most like to meet and why
304270139556233217,Politics,rt usembassybbdos beneficiaries of us foreign assistance are now amongst our biggest trading partners seckerry uva diplomacy ht 
304890639592603648,Sports,our young player of the month carlmacaoidh spoke to the bbcs paulfletcher ahead of the capitalonecup final 
303362974326861824,Sports,rt sportscenter chris paul is named allstar mvp he is only rd player ever with  pts  ast in allstar game magic johnson isia 
304943806665588736,Politics,  the number of women who report being a victim of a serious sexual offence rapesupport please retweet 
281451499027038210,Politics,meeting of the interstate council of the eurasian economic community 
305142409342365697,Sports,rt westindies johnson charles stroked his nd odi century in consecutive innings to help the wi to a  run win in the st odi http 
304376628916649984,Sports,simondodd hi simon  its a pm kickoff
305234412914757632,Sports,tendulkar has played immaculately as amp pujara showing why he can become a major test playerbatting much easier once batsmen have settled in
306206004138373120,Politics,its time to load the cars at the silchar stadium for the sendoff day  of the bcim car rally begins bcim 
301210243877203968,Politics, february  nelsonmandela addresses his first press conference
274443494830002176,Sports,well it was only kph but one hell of an in swinging yorker there from philander
305272292840185856,Sports,congratulations to qld the new imparjacup champions nsw  def by qld  full scorecard 
305883687055159297,Sports,sid barnes has the most  innings scores from the start of a test career u he managed nine consecutive innings of  mondaymilestones
43069486470926337,Sports,unbelievable jeff ireland defeat england whats happened to the english bowling
